Transaction_ID,Date,Store_Location,Product_Category,Product_Name,Quantity_Sold,Unit_Price,Discount,Revenue,Inventory_Level,Supplier,Customer_Segment,Sales_to_Stock_Ratio
Unknown,2025-05-28,Nakuru,electronics,Bluetooth wireless earbuds,27.0,2593.29,10.0,50965.44,849.0,ABC Ltd,retail,0.03176470588235294
TXN01132,2025-05-20,Nakuru,electronics,Bluetooth wireless earbuds,27.0,2593.29,15.0,50965.44,478.0,Prime Supply,retail,0.05636743215031315
TXN01133,2024-09-29,Mombasa,fashion,Graphic T-shirt,41.0,2357.36,10.0,96651.76000000001,262.0,Unknown,retail,0.155893536121673
TXN01134,2025-11-21,Nakuru,fashion,Graphic T-shirt,20.0,2593.29,20.0,50965.44,478.0,Unknown,wholesale,0.04175365344467641
Unknown,2025-02-17,Mombasa,fashion,Graphic T-shirt,50.0,2593.29,10.0,1511.05,478.0,Unknown,retail,0.10438413361169102
TXN01136,2024-12-17,Nairobi,grocery,Fresh Bananas,27.0,3152.25,5.0,50965.44,207.0,Unknown,vip,0.12980769230769232
TXN01137,2025-06-18,Nakuru,grocery,Fresh Bananas,33.0,735.71,10.0,24278.43,478.0,Unknown,vip,0.06889352818371608
TXN01138,2024-10-18,Nairobi,home,Air Fryer,27.0,364.83,15.0,50965.44,478.0,Prime Supply,retail,0.05636743215031315
TXN01139,2024-05-20,Eldoret,home,Air Fryer,27.0,2593.29,10.0,62358.18,515.0,Unknown,vip,0.05232558139534884
Unknown,2025-08-31,Eldoret,fashion,Graphic T-shirt,27.0,2593.29,10.0,50965.44,478.0,Unknown,vip,0.05636743215031315
TXN01141,2024-08-25,Mombasa,fashion,Graphic T-shirt,22.0,2593.29,10.0,50965.44,330.0,Unknown,retail,0.06646525679758308
Unknown,2024-10-07,Kisumu,grocery,Fresh Bananas,27.0,586.32,10.0,16570.83,123.0,Prime Supply,retail,0.21774193548387097
Unknown,2025-12-01,Nairobi,grocery,Fresh Bananas,45.0,2593.29,10.0,25609.43,478.0,Unknown,retail,0.09394572025052192
Unknown,2025-05-01,Nakuru,home,Air Fryer,29.0,2593.29,5.0,71363.81,478.0,Unknown,retail,0.060542797494780795
TXN01145,2024-12-31,Kisumu,home,Air Fryer,45.0,2593.29,15.0,51081.01,958.0,XYZ Traders,vip,0.04692387904066736
Unknown,2024-11-25,Nairobi,home,Air Fryer,43.0,4318.48,20.0,3500.3,478.0,ABC Ltd,retail,0.08977035490605428
TXN01147,2024-04-30,Mombasa,fashion,Graphic T-shirt,27.0,2593.29,15.0,50965.44,478.0,XYZ Traders,vip,0.05636743215031315
Unknown,2024-06-05,Nairobi,electronics,Bluetooth wireless earbuds,27.0,2593.29,20.0,50965.44,28.0,ABC Ltd,retail,0.9310344827586207
Unknown,2024-06-27,Nakuru,grocery,Fresh Bananas,27.0,4246.27,0.0,3781.04,348.0,XYZ Traders,retail,0.07736389684813753
TXN01150,2024-02-15,Eldoret,fashion,Graphic T-shirt,27.0,2593.29,10.0,50965.44,478.0,Unknown,retail,0.05636743215031315
TXN01151,2024-03-23,Nakuru,fashion,Graphic T-shirt,27.0,2593.29,10.0,50965.44,493.0,ABC Ltd,vip,0.05465587044534413
Unknown,2024-08-19,Nakuru,fashion,Graphic T-shirt,9.0,304.85,10.0,2743.65,707.0,ABC Ltd,vip,0.012711864406779662
TXN01153,2025-05-11,Nairobi,electronics,Bluetooth wireless earbuds,27.0,2593.29,0.0,96278.7,796.0,Unknown,retail,0.033877038895859475
Unknown,2024-01-07,Eldoret,fashion,Graphic T-shirt,27.0,748.18,0.0,77816.14,478.0,XYZ Traders,wholesale,0.05636743215031315
Unknown,2025-01-09,Kisumu,fashion,Graphic T-shirt,27.0,2593.29,0.0,30808.08,859.0,ABC Ltd,retail,0.031395348837209305
TXN01156,2024-12-26,Kisumu,electronics,Bluetooth wireless earbuds,3.0,2593.29,5.0,50965.44,665.0,XYZ Traders,retail,0.0045045045045045045
Unknown,2025-05-13,Mombasa,home,Air Fryer,27.0,2593.29,0.0,65226.49,159.0,ABC Ltd,vip,0.16875
TXN01158,2025-03-21,Kisumu,home,Air Fryer,27.0,4636.31,5.0,50965.44,667.0,Unknown,retail,0.040419161676646706
TXN01159,2024-02-05,Nakuru,home,Air Fryer,11.0,2593.29,0.0,9831.91,154.0,Unknown,retail,0.07096774193548387
TXN01160,2025-03-04,Eldoret,fashion,Graphic T-shirt,42.0,2593.29,15.0,50965.44,478.0,Prime Supply,wholesale,0.08768267223382047
Unknown,2024-08-17,Nairobi,electronics,Bluetooth wireless earbuds,9.0,2496.0,5.0,31797.15,345.0,Prime Supply,retail,0.02601156069364162
TXN01162,2025-08-21,Mombasa,fashion,Graphic T-shirt,27.0,2593.29,5.0,86612.67,478.0,XYZ Traders,retail,0.05636743215031315
Unknown,2024-11-13,Kisumu,electronics,Bluetooth wireless earbuds,10.0,2593.29,5.0,97038.53,287.0,ABC Ltd,retail,0.034722222222222224
Unknown,2025-08-28,Nairobi,grocery,Fresh Bananas,42.0,2087.25,15.0,87664.5,478.0,Prime Supply,retail,0.08768267223382047
TXN01165,2025-12-13,Kisumu,grocery,Fresh Bananas,10.0,2593.29,0.0,5559.89,478.0,Prime Supply,retail,0.020876826722338204
TXN01166,2024-12-23,Kisumu,electronics,Bluetooth wireless earbuds,27.0,4600.35,10.0,68517.59,478.0,Unknown,retail,0.05636743215031315
Unknown,2025-08-03,Nakuru,electronics,Bluetooth wireless earbuds,44.0,2593.29,10.0,12075.51,478.0,XYZ Traders,wholesale,0.0918580375782881
TXN01168,2024-10-24,Kisumu,grocery,Fresh Bananas,27.0,2593.29,5.0,16567.31,158.0,ABC Ltd,wholesale,0.16981132075471697
TXN01169,2025-09-30,Mombasa,home,Air Fryer,29.0,2593.29,15.0,94845.37,555.0,Prime Supply,wholesale,0.052158273381294966
TXN01170,2024-07-19,Kisumu,home,Air Fryer,21.0,1826.01,10.0,38346.21,478.0,Prime Supply,vip,0.04384133611691023
TXN01171,2024-12-11,Kisumu,fashion,Graphic T-shirt,19.0,743.73,10.0,65569.18,478.0,XYZ Traders,retail,0.03966597077244259
Unknown,2024-07-30,Nakuru,fashion,Graphic T-shirt,27.0,224.92,10.0,50965.44,478.0,ABC Ltd,retail,0.05636743215031315
Unknown,2025-05-12,Kisumu,electronics,Bluetooth wireless earbuds,37.0,2593.29,0.0,86864.98,478.0,Unknown,wholesale,0.07724425887265135
TXN01174,2025-08-23,Mombasa,home,Air Fryer,27.0,2593.29,10.0,50965.44,478.0,ABC Ltd,retail,0.05636743215031315
TXN01175,2024-12-12,Eldoret,fashion,Graphic T-shirt,46.0,491.43,20.0,22605.78,478.0,ABC Ltd,retail,0.09603340292275574
Unknown,2025-11-10,Nakuru,grocery,Fresh Bananas,27.0,2593.29,15.0,22970.96,736.0,ABC Ltd,retail,0.036635006784260515
Unknown,2024-08-26,Eldoret,home,Air Fryer,43.0,2593.29,5.0,36144.61,478.0,ABC Ltd,retail,0.08977035490605428
Unknown,2025-11-28,Eldoret,home,Air Fryer,27.0,4525.31,5.0,47658.63,832.0,XYZ Traders,retail,0.03241296518607443
Unknown,2024-09-19,Nairobi,electronics,Bluetooth wireless earbuds,42.0,694.91,10.0,78245.63,805.0,Unknown,retail,0.052109181141439205
TXN01180,2024-05-31,Kisumu,grocery,Fresh Bananas,27.0,2593.29,10.0,25408.78,478.0,XYZ Traders,wholesale,0.05636743215031315
TXN01181,2024-09-18,Nakuru,grocery,Fresh Bananas,27.0,524.21,15.0,50965.44,478.0,ABC Ltd,wholesale,0.05636743215031315
Unknown,2025-09-10,Nakuru,home,Air Fryer,27.0,2593.29,10.0,95100.14,478.0,Prime Supply,wholesale,0.05636743215031315
TXN01183,2025-07-12,Kisumu,grocery,Fresh Bananas,27.0,2593.29,5.0,50965.44,58.0,XYZ Traders,retail,0.4576271186440678
Unknown,2025-04-11,Eldoret,grocery,Fresh Bananas,49.0,2593.29,10.0,50965.44,344.0,XYZ Traders,retail,0.14202898550724638
Unknown,2025-06-19,Eldoret,grocery,Fresh Bananas,27.0,4879.73,10.0,90700.11,925.0,Unknown,wholesale,0.029157667386609073
TXN01186,2025-04-21,Eldoret,fashion,Graphic T-shirt,27.0,2593.29,10.0,59484.39,478.0,Unknown,vip,0.05636743215031315
TXN01187,2025-10-28,Kisumu,fashion,Graphic T-shirt,31.0,2593.29,10.0,52869.16,478.0,Unknown,retail,0.06471816283924843
Unknown,2025-10-13,Nakuru,electronics,Bluetooth wireless earbuds,13.0,2593.29,20.0,97922.04,525.0,ABC Ltd,retail,0.024714828897338403
Unknown,2025-05-30,Nakuru,electronics,Bluetooth wireless earbuds,27.0,2593.29,20.0,50965.44,478.0,XYZ Traders,retail,0.05636743215031315
TXN01190,2025-02-08,Eldoret,grocery,Fresh Bananas,40.0,2616.14,15.0,74426.36,84.0,Prime Supply,retail,0.47058823529411764
Unknown,2025-12-24,Eldoret,grocery,Fresh Bananas,22.0,2593.29,15.0,50965.44,478.0,Prime Supply,wholesale,0.04592901878914405
TXN01192,2025-05-21,Eldoret,fashion,Graphic T-shirt,7.0,2593.29,20.0,50965.44,478.0,XYZ Traders,wholesale,0.014613778705636743
Unknown,2024-06-28,Eldoret,grocery,Fresh Bananas,27.0,2593.29,15.0,26649.19,478.0,Unknown,vip,0.05636743215031315
TXN01194,2025-12-20,Eldoret,electronics,Bluetooth wireless earbuds,27.0,2593.29,5.0,50965.44,478.0,Unknown,retail,0.05636743215031315
TXN01195,2025-08-17,Nakuru,fashion,Graphic T-shirt,40.0,244.74,10.0,80963.02,70.0,ABC Ltd,vip,0.5633802816901409
TXN01196,2024-01-21,Nakuru,fashion,Graphic T-shirt,27.0,2593.29,10.0,75028.98,478.0,ABC Ltd,retail,0.05636743215031315
Unknown,2025-03-13,Mombasa,fashion,Graphic T-shirt,27.0,2593.29,15.0,87503.26,636.0,ABC Ltd,wholesale,0.0423861852433281
TXN01198,2024-11-07,Eldoret,electronics,Bluetooth wireless earbuds,27.0,1532.81,10.0,50965.44,279.0,Prime Supply,wholesale,0.09642857142857143
Unknown,2025-09-16,Eldoret,electronics,Bluetooth wireless earbuds,10.0,2593.29,15.0,50965.44,992.0,XYZ Traders,retail,0.010070493454179255
Unknown,2024-12-08,Nairobi,home,Air Fryer,27.0,97.81,10.0,56511.17,945.0,Unknown,retail,0.02854122621564482
TXN01201,2025-08-28,Eldoret,grocery,Fresh Bananas,9.0,2593.29,20.0,35834.73,478.0,Unknown,wholesale,0.018789144050104383
TXN01202,2025-07-25,Mombasa,fashion,Graphic T-shirt,27.0,2593.29,0.0,50965.44,3.0,Prime Supply,vip,6.75
Unknown,2025-01-10,Kisumu,fashion,Graphic T-shirt,17.0,2666.56,10.0,52043.36,478.0,Prime Supply,wholesale,0.03549060542797495
TXN01204,2025-07-26,Mombasa,grocery,Fresh Bananas,36.0,2593.29,0.0,50965.44,478.0,Unknown,vip,0.07515657620041753
TXN01205,2025-09-28,Nairobi,grocery,Fresh Bananas,16.0,2593.29,5.0,50965.44,415.0,Prime Supply,retail,0.038461538461538464
TXN01206,2025-09-24,Nairobi,electronics,Bluetooth wireless earbuds,46.0,2321.33,15.0,106781.18,478.0,ABC Ltd,wholesale,0.09603340292275574
Unknown,2025-07-17,Nairobi,fashion,Graphic T-shirt,12.0,3280.63,5.0,75461.99,780.0,Unknown,retail,0.015364916773367477
TXN01208,2024-11-16,Mombasa,fashion,Graphic T-shirt,15.0,2593.29,5.0,50965.44,478.0,XYZ Traders,retail,0.031315240083507306
TXN01209,2024-01-14,Nairobi,grocery,Fresh Bananas,24.0,2593.29,5.0,85062.87,116.0,XYZ Traders,vip,0.20512820512820512
TXN01210,2025-01-17,Mombasa,grocery,Fresh Bananas,27.0,3684.53,10.0,62038.36,478.0,Unknown,vip,0.05636743215031315
TXN01211,2025-02-19,Mombasa,home,Air Fryer,41.0,2593.29,15.0,6588.13,478.0,Prime Supply,wholesale,0.08559498956158663
TXN01212,2024-01-01,Eldoret,electronics,Bluetooth wireless earbuds,40.0,2593.29,5.0,50965.44,478.0,ABC Ltd,retail,0.08350730688935282
TXN01213,2025-05-29,Eldoret,grocery,Fresh Bananas,3.0,2593.29,20.0,50965.44,688.0,Unknown,retail,0.0043541364296081275
Unknown,2025-03-13,Nairobi,grocery,Fresh Bananas,18.0,2593.29,0.0,50965.44,971.0,XYZ Traders,wholesale,0.018518518518518517
TXN01215,2024-01-13,Nakuru,electronics,Bluetooth wireless earbuds,34.0,1986.91,0.0,88025.4,478.0,Unknown,retail,0.0709812108559499
Unknown,2024-06-24,Mombasa,grocery,Fresh Bananas,27.0,2593.29,5.0,50965.44,512.0,Prime Supply,retail,0.05263157894736842
Unknown,2025-04-25,Nairobi,fashion,Graphic T-shirt,39.0,2593.29,10.0,50965.44,478.0,Unknown,retail,0.081419624217119
TXN01218,2024-12-10,Nakuru,grocery,Fresh Bananas,27.0,2593.29,0.0,51934.0,478.0,Prime Supply,wholesale,0.05636743215031315
TXN01219,2024-09-28,Nakuru,fashion,Graphic T-shirt,1.0,2593.29,10.0,50965.44,774.0,Unknown,retail,0.0012903225806451613
Unknown,2024-01-19,Eldoret,fashion,Graphic T-shirt,42.0,2593.29,10.0,89320.37,478.0,XYZ Traders,wholesale,0.08768267223382047
TXN01221,2025-12-01,Nairobi,fashion,Graphic T-shirt,50.0,2593.29,10.0,75347.95,478.0,ABC Ltd,wholesale,0.10438413361169102
TXN01222,2024-05-09,Kisumu,home,Air Fryer,44.0,4798.98,15.0,211155.12,478.0,Prime Supply,vip,0.0918580375782881
TXN01223,2025-01-28,Eldoret,home,Air Fryer,34.0,2593.29,10.0,48744.76,282.0,ABC Ltd,vip,0.12014134275618374
TXN01224,2024-05-09,Kisumu,electronics,Bluetooth wireless earbuds,11.0,2593.29,0.0,50965.44,628.0,Prime Supply,retail,0.017488076311605722
TXN01225,2024-02-11,Eldoret,grocery,Fresh Bananas,7.0,2593.29,20.0,78201.4,64.0,ABC Ltd,retail,0.1076923076923077
TXN01226,2024-04-11,Kisumu,grocery,Fresh Bananas,27.0,214.61,15.0,85713.73,478.0,Unknown,retail,0.05636743215031315
Unknown,2024-12-05,Nakuru,electronics,Bluetooth wireless earbuds,10.0,4554.88,10.0,45548.8,478.0,Prime Supply,vip,0.020876826722338204
TXN01228,2025-01-18,Mombasa,grocery,Fresh Bananas,27.0,2621.38,10.0,17360.69,811.0,Unknown,retail,0.0332512315270936
TXN01229,2024-01-16,Nakuru,electronics,Bluetooth wireless earbuds,27.0,803.13,10.0,50965.44,521.0,Unknown,retail,0.05172413793103448
TXN01230,2024-09-25,Mombasa,electronics,Bluetooth wireless earbuds,27.0,4436.62,5.0,83192.4,169.0,Prime Supply,wholesale,0.1588235294117647
TXN01231,2024-06-17,Mombasa,fashion,Graphic T-shirt,27.0,2593.29,10.0,57122.46,936.0,XYZ Traders,retail,0.0288153681963714
Unknown,2024-05-21,Eldoret,fashion,Graphic T-shirt,27.0,2135.35,15.0,50965.44,478.0,Prime Supply,retail,0.05636743215031315
TXN01233,2024-11-10,Nairobi,fashion,Graphic T-shirt,27.0,2593.29,5.0,99543.71,478.0,ABC Ltd,retail,0.05636743215031315
TXN01234,2025-11-05,Mombasa,home,Air Fryer,47.0,2593.29,15.0,33439.59,478.0,ABC Ltd,wholesale,0.09812108559498957
TXN01235,2024-05-06,Nairobi,fashion,Graphic T-shirt,20.0,3295.75,15.0,626.4,847.0,Unknown,vip,0.02358490566037736
Unknown,2024-08-21,Nairobi,fashion,Graphic T-shirt,27.0,2593.29,10.0,50965.44,478.0,Unknown,retail,0.05636743215031315
TXN01237,2025-09-26,Mombasa,grocery,Fresh Bananas,27.0,2593.29,10.0,60355.03,478.0,ABC Ltd,retail,0.05636743215031315
TXN01238,2024-12-16,Nairobi,home,Air Fryer,25.0,2593.29,5.0,12645.35,590.0,ABC Ltd,vip,0.04230118443316413
TXN01239,2025-07-01,Nairobi,fashion,Graphic T-shirt,1.0,4272.95,5.0,4272.95,478.0,XYZ Traders,vip,0.0020876826722338203
Unknown,2025-02-26,Nakuru,electronics,Bluetooth wireless earbuds,27.0,2593.29,5.0,43084.1,478.0,XYZ Traders,retail,0.05636743215031315
Unknown,2025-06-12,Mombasa,fashion,Graphic T-shirt,27.0,2353.99,15.0,31092.27,348.0,ABC Ltd,retail,0.07736389684813753
TXN01242,2024-05-27,Kisumu,fashion,Graphic T-shirt,15.0,2593.29,20.0,50965.44,363.0,ABC Ltd,retail,0.04120879120879121
Unknown,2024-03-25,Kisumu,fashion,Graphic T-shirt,6.0,3081.06,0.0,93556.69,107.0,Prime Supply,retail,0.05555555555555555
Unknown,2025-05-17,Eldoret,fashion,Graphic T-shirt,24.0,2593.29,5.0,50965.44,304.0,ABC Ltd,wholesale,0.07868852459016394
TXN01245,2024-07-22,Kisumu,electronics,Bluetooth wireless earbuds,27.0,447.22,0.0,50965.44,478.0,Unknown,wholesale,0.05636743215031315
Unknown,2024-12-24,Nairobi,electronics,Bluetooth wireless earbuds,17.0,4878.44,0.0,82933.48,478.0,Prime Supply,retail,0.03549060542797495
Unknown,2025-07-24,Eldoret,home,Air Fryer,27.0,2593.29,15.0,50965.44,198.0,ABC Ltd,vip,0.135678391959799
TXN01248,2025-01-26,Mombasa,fashion,Graphic T-shirt,40.0,2593.29,10.0,71738.37,478.0,Unknown,wholesale,0.08350730688935282
Unknown,2024-02-03,Eldoret,fashion,Graphic T-shirt,27.0,2593.29,10.0,50965.44,362.0,Unknown,wholesale,0.0743801652892562
TXN01250,2025-11-22,Kisumu,fashion,Graphic T-shirt,27.0,2593.29,0.0,50965.44,865.0,ABC Ltd,vip,0.03117782909930716
TXN01251,2024-07-21,Mombasa,electronics,Bluetooth wireless earbuds,36.0,2593.29,10.0,65093.43,451.0,Unknown,retail,0.07964601769911504
TXN01252,2025-07-23,Nairobi,fashion,Graphic T-shirt,27.0,2593.29,5.0,34656.51,791.0,Prime Supply,wholesale,0.03409090909090909
TXN01253,2024-04-11,Nairobi,fashion,Graphic T-shirt,27.0,2593.29,15.0,50965.44,202.0,Unknown,retail,0.1330049261083744
TXN01254,2024-10-28,Eldoret,electronics,Bluetooth wireless earbuds,44.0,2593.29,5.0,7517.63,478.0,Unknown,retail,0.0918580375782881
Unknown,2024-03-19,Mombasa,home,Air Fryer,23.0,2593.29,0.0,50965.44,478.0,Prime Supply,wholesale,0.04801670146137787
Unknown,2025-08-02,Nakuru,fashion,Graphic T-shirt,47.0,2593.29,5.0,91377.84,855.0,ABC Ltd,vip,0.054906542056074766
TXN01257,2025-04-03,Mombasa,grocery,Fresh Bananas,27.0,2593.29,10.0,50965.44,478.0,Unknown,wholesale,0.05636743215031315
TXN01258,2024-10-19,Eldoret,electronics,Bluetooth wireless earbuds,27.0,2672.75,5.0,44733.36,919.0,Unknown,retail,0.029347826086956522
Unknown,2024-01-09,Nairobi,grocery,Fresh Bananas,27.0,2593.29,10.0,56314.48,478.0,Prime Supply,wholesale,0.05636743215031315
TXN01260,2024-03-30,Eldoret,electronics,Bluetooth wireless earbuds,27.0,2593.29,0.0,50965.44,478.0,Unknown,retail,0.05636743215031315
Unknown,2025-10-13,Mombasa,grocery,Fresh Bananas,27.0,4994.83,15.0,85443.0,478.0,Unknown,retail,0.05636743215031315
Unknown,2025-05-18,Mombasa,grocery,Fresh Bananas,27.0,2593.29,10.0,88814.42,478.0,Unknown,retail,0.05636743215031315
TXN01263,2025-07-05,Kisumu,grocery,Fresh Bananas,27.0,470.88,10.0,10984.94,165.0,ABC Ltd,wholesale,0.16265060240963855
TXN01264,2025-03-29,Kisumu,grocery,Fresh Bananas,27.0,944.41,15.0,20138.23,618.0,Unknown,retail,0.04361873990306947
TXN01265,2024-06-27,Kisumu,fashion,Graphic T-shirt,27.0,2593.29,5.0,50965.44,190.0,Unknown,retail,0.14136125654450263
Unknown,2024-12-26,Nairobi,fashion,Graphic T-shirt,27.0,2593.29,10.0,51972.84,246.0,Unknown,retail,0.10931174089068826
Unknown,2025-02-04,Eldoret,grocery,Fresh Bananas,27.0,2593.29,10.0,57223.53,478.0,XYZ Traders,retail,0.05636743215031315
Unknown,2025-02-23,Eldoret,fashion,Graphic T-shirt,27.0,2617.92,10.0,50965.44,478.0,Unknown,vip,0.05636743215031315
Unknown,2025-05-18,Nakuru,electronics,Bluetooth wireless earbuds,50.0,2593.29,10.0,50965.44,478.0,Prime Supply,retail,0.10438413361169102
TXN01270,2025-07-21,Nakuru,electronics,Bluetooth wireless earbuds,49.0,2593.29,5.0,5629.9,478.0,Unknown,retail,0.1022964509394572
TXN01271,2025-05-07,Nakuru,fashion,Graphic T-shirt,11.0,2779.16,10.0,30570.76,478.0,Unknown,wholesale,0.022964509394572025
Unknown,2025-06-26,Eldoret,grocery,Fresh Bananas,28.0,2593.29,10.0,50965.44,528.0,ABC Ltd,wholesale,0.052930056710775046
Unknown,2025-10-07,Nakuru,electronics,Bluetooth wireless earbuds,16.0,2593.29,15.0,37925.55,826.0,ABC Ltd,retail,0.019347037484885126
Unknown,2025-07-24,Nakuru,electronics,Bluetooth wireless earbuds,46.0,2593.29,0.0,72311.56,376.0,XYZ Traders,retail,0.1220159151193634
Unknown,2025-09-14,Kisumu,electronics,Bluetooth wireless earbuds,10.0,2593.29,15.0,50965.44,478.0,ABC Ltd,retail,0.020876826722338204
TXN01276,2024-04-12,Nakuru,home,Air Fryer,48.0,2593.29,0.0,79521.74,44.0,Prime Supply,retail,1.0666666666666667
TXN01277,2024-03-02,Nakuru,home,Air Fryer,37.0,2593.29,20.0,53613.85,478.0,XYZ Traders,wholesale,0.07724425887265135
Unknown,2024-09-05,Eldoret,home,Air Fryer,11.0,2594.65,20.0,28541.15,852.0,Prime Supply,vip,0.012895662368112544
Unknown,2024-07-24,Nakuru,fashion,Graphic T-shirt,3.0,2593.29,15.0,50965.44,23.0,Unknown,retail,0.125
TXN01280,2024-12-20,Nairobi,fashion,Graphic T-shirt,27.0,2593.29,15.0,56239.22,478.0,Unknown,vip,0.05636743215031315
TXN01281,2024-03-15,Mombasa,electronics,Bluetooth wireless earbuds,11.0,2593.29,0.0,86560.3,478.0,Prime Supply,wholesale,0.022964509394572025
TXN01282,2025-01-05,Mombasa,fashion,Graphic T-shirt,43.0,3651.33,0.0,70475.37,608.0,Unknown,retail,0.07060755336617405
TXN01283,2024-05-31,Mombasa,home,Air Fryer,27.0,4773.27,20.0,67325.97,478.0,ABC Ltd,retail,0.05636743215031315
TXN01284,2024-05-07,Kisumu,fashion,Graphic T-shirt,27.0,2593.29,15.0,50965.44,478.0,Unknown,wholesale,0.05636743215031315
Unknown,2024-12-29,Mombasa,electronics,Bluetooth wireless earbuds,27.0,1445.06,10.0,50965.44,779.0,Unknown,retail,0.03461538461538462
Unknown,2024-03-27,Eldoret,home,Air Fryer,27.0,2593.29,10.0,77884.86,478.0,ABC Ltd,wholesale,0.05636743215031315
TXN01287,2024-02-09,Nakuru,electronics,Bluetooth wireless earbuds,36.0,2593.29,10.0,79107.67,119.0,XYZ Traders,wholesale,0.3
TXN01288,2024-06-25,Eldoret,electronics,Bluetooth wireless earbuds,27.0,3451.04,15.0,50965.44,151.0,ABC Ltd,vip,0.17763157894736842
Unknown,2025-03-28,Nakuru,home,Air Fryer,27.0,4298.02,15.0,52009.16,478.0,XYZ Traders,retail,0.05636743215031315
Unknown,2025-04-28,Nairobi,grocery,Fresh Bananas,24.0,2593.29,0.0,50965.44,258.0,Unknown,vip,0.09266409266409266
TXN01291,2024-09-30,Kisumu,fashion,Graphic T-shirt,27.0,2593.29,5.0,47493.99,478.0,Unknown,wholesale,0.05636743215031315
TXN01292,2024-09-21,Eldoret,electronics,Bluetooth wireless earbuds,28.0,3519.01,0.0,98532.28,478.0,ABC Ltd,retail,0.05845511482254697
TXN01293,2024-03-26,Eldoret,grocery,Fresh Bananas,27.0,2593.29,10.0,50965.44,80.0,Prime Supply,vip,0.3333333333333333
TXN01294,2025-11-12,Kisumu,home,Air Fryer,27.0,2870.66,10.0,50965.44,478.0,Unknown,vip,0.05636743215031315
Unknown,2025-07-31,Kisumu,fashion,Graphic T-shirt,27.0,2593.29,15.0,30855.24,478.0,ABC Ltd,retail,0.05636743215031315
TXN01296,2024-03-23,Nakuru,fashion,Graphic T-shirt,42.0,166.18,5.0,96272.2,735.0,Prime Supply,vip,0.057065217391304345
Unknown,2025-02-17,Mombasa,grocery,Fresh Bananas,20.0,3640.94,10.0,72818.8,692.0,Prime Supply,vip,0.02886002886002886
Unknown,2025-03-11,Nairobi,fashion,Graphic T-shirt,9.0,4274.35,10.0,38469.15,478.0,Prime Supply,vip,0.018789144050104383
TXN01299,2025-06-01,Eldoret,fashion,Graphic T-shirt,50.0,2593.29,10.0,42249.02,478.0,XYZ Traders,wholesale,0.10438413361169102
Unknown,2025-03-13,Mombasa,fashion,Graphic T-shirt,35.0,2593.29,5.0,96316.83,478.0,Unknown,wholesale,0.07306889352818371
TXN01301,2024-05-13,Kisumu,fashion,Graphic T-shirt,22.0,2593.29,15.0,50965.44,619.0,Unknown,wholesale,0.035483870967741936
TXN01302,2024-12-20,Eldoret,fashion,Graphic T-shirt,40.0,2593.29,5.0,50965.44,478.0,Unknown,wholesale,0.08350730688935282
TXN01303,2025-09-08,Eldoret,fashion,Graphic T-shirt,27.0,2593.29,10.0,42018.21,478.0,XYZ Traders,retail,0.05636743215031315
TXN01304,2025-12-21,Eldoret,fashion,Graphic T-shirt,10.0,2593.29,10.0,50965.44,909.0,Unknown,retail,0.01098901098901099
Unknown,2025-08-01,Eldoret,electronics,Bluetooth wireless earbuds,45.0,2593.29,5.0,44742.79,217.0,XYZ Traders,vip,0.20642201834862386
Unknown,2024-08-09,Nairobi,electronics,Bluetooth wireless earbuds,27.0,2593.29,10.0,50965.44,478.0,ABC Ltd,vip,0.05636743215031315
TXN01307,2024-08-22,Kisumu,home,Air Fryer,10.0,2593.29,10.0,26211.29,478.0,Prime Supply,retail,0.020876826722338204
Unknown,2025-10-28,Eldoret,electronics,Bluetooth wireless earbuds,13.0,2593.29,5.0,43478.74,478.0,ABC Ltd,wholesale,0.027139874739039668
TXN01309,2024-05-06,Mombasa,fashion,Graphic T-shirt,27.0,764.59,20.0,65277.57,975.0,Prime Supply,retail,0.027663934426229508
Unknown,2024-03-23,Eldoret,home,Air Fryer,18.0,2593.29,5.0,50613.08,478.0,Prime Supply,retail,0.037578288100208766
TXN01311,2025-07-17,Nakuru,electronics,Bluetooth wireless earbuds,27.0,2593.29,5.0,50965.44,283.0,Prime Supply,vip,0.09507042253521127
Unknown,2024-04-02,Nairobi,home,Air Fryer,14.0,2593.29,10.0,50965.44,478.0,Unknown,retail,0.029227557411273485
TXN01313,2025-11-08,Kisumu,fashion,Graphic T-shirt,38.0,2593.29,5.0,39190.42,478.0,Unknown,wholesale,0.07933194154488518
Unknown,2024-06-03,Kisumu,electronics,Bluetooth wireless earbuds,27.0,4051.76,10.0,33857.81,478.0,Unknown,retail,0.05636743215031315
TXN01315,2025-12-07,Eldoret,grocery,Fresh Bananas,26.0,2593.29,5.0,50965.44,478.0,Unknown,wholesale,0.054279749478079335
TXN01316,2025-04-07,Nairobi,fashion,Graphic T-shirt,5.0,2593.29,5.0,89750.99,478.0,XYZ Traders,vip,0.010438413361169102
Unknown,2025-03-14,Nakuru,electronics,Bluetooth wireless earbuds,27.0,2593.29,10.0,39621.26,478.0,Unknown,wholesale,0.05636743215031315
TXN01318,2025-01-02,Kisumu,grocery,Fresh Bananas,27.0,2593.29,10.0,34736.76,727.0,ABC Ltd,wholesale,0.03708791208791209
Unknown,2024-11-21,Eldoret,electronics,Bluetooth wireless earbuds,27.0,4485.69,10.0,50965.44,478.0,Unknown,vip,0.05636743215031315
